track_id,duration,release_year,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,speechiness,tempo,time_signature,valence,acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7
t_946924ae-646e-4437-aac8-50eba7d01217,338.3999939,1988,91.74781937,0.736321568,0.203723848,0.234810695,0.22543405,5.526244164,0.442032784,1.027388096,0.001516158,0,0.133499444,-10.66899967,0.248322144,major,0.744039297,0.04641559,214.7910004,3,0.184610054,-0.125634402,-0.03028054,0.348211169,0.513421297,0.488860577,-0.165892512,0.628319323,-0.434687912
t_13071919-fd76-4991-917d-6893507881d7,412.4266663,1961,90.18158476,0.548586845,0.358936608,0.340027869,0.299714893,6.020805836,0.172959343,1.010107875,0.432354629,0,0.087599047,-18.43400002,0.111111112,major,0.738603711,0.034276359,86.32299805,4,0.092691042,0.540141404,-0.962572575,-0.148811921,0.629327834,-0.018449534,-0.455903828,-0.035140976,-0.277870238
t_4ecef4f5-bc8a-4b27-b6e8-56629b7f73ec,148.2666626,1965,94.62261448,0.484916657,0.417638898,0.561154485,0.717227221,9.411561012,0.155044332,1.027938604,4.97E-06,0,0.353505969,-18.07099915,0.311475396,major,0.595487297,0.043228894,113.2570038,4,0.570680201,0.090664238,-0.53490448,0.027759133,0.442157924,0.758784592,-0.223777473,-0.312099069,-0.844177544
t_485added-9fdc-4b32-8515-e9f72e7be1a7,219.2666626,1973,95.39376148,0.413578123,0.570411861,0.566419661,0.657810748,8.201910973,0.577588856,0.955508173,4.19E-06,0,0.206072405,-13.5539999,0.511363626,major,0.452665627,0.043255355,139.1719971,4,0.950241387,-0.143187478,-0.372953981,0.418514848,0.281860322,0.366222709,-0.035241581,-0.351643294,-0.476278543
t_3bb5914d-e524-4162-a639-d1b3b03c7555,180.6399994,1984,99.22595311,0.54821074,0.640512526,0.706589282,0.791769087,10.63418579,0.316010803,1.030377746,8.42E-08,0,0.147490084,-11.28199959,0.363321811,major,0.594093502,0.049396757,110.1179962,4,0.814139485,-0.421070635,0.028851744,0.353122234,0.826671958,0.778980017,-0.241989166,0.792039573,-0.151471213
t_988892e8-4c65-49a8-8c2f-7e7f26d54d93,203.9066772,1970,92.34097584,0.736655831,0.461913496,0.5269261,0.502668738,8.426444054,0.103874266,1.035014153,7.79E-07,0,0.077812858,-16.8920002,0.239401489,major,0.748722911,0.047519427,136.25,4,0.394671559,-0.032136522,-0.498009264,0.211135477,0.359856069,0.521088064,-0.117596798,-0.323501885,-0.542061031
t_be482ad3-007e-484b-9b29-29a9cf720a07,203.5599976,1989,97.0215662,0.182200551,0.65483737,0.614365041,0.716245115,8.287855148,0.696816206,0.960477531,2.90E-07,0,0.075475328,-10.60299969,0.835249066,major,0.173695028,0.024731157,91.95300293,4,0.789033711,0.027682753,-0.044624712,0.406183571,-0.086581707,0.169624269,0.121513322,-0.307541907,-0.447166532
t_e15a9805-8c19-4845-9ee5-76a5da6cbf6a,163.5066681,1967,98.29346385,0.492199123,0.418801963,0.355334401,0.476481557,5.659206867,0.704707503,0.954825699,3.38E-08,0,0.166874349,-7.735000134,0.298701286,major,0.60583818,0.033715457,99.89099884,4,0.573405325,0.060687318,-0.365009665,-0.027682351,0.161729768,0.676774919,-0.115899064,-0.322183549,-0.612208903
t_df478846-76c9-4757-8349-64d968afcd8b,378.3066711,1982,95.69627863,0.114804134,0.725290358,0.745554686,0.818439245,10.60846424,0.825409055,0.946845651,5.07E-06,0,0.032868996,-6.798999786,0.408882082,major,0.425793588,0.109513991,118.1179962,4,0.88061291,-0.260165304,-0.124970406,0.329330742,0.127210036,0.038529575,0.04023204,-0.225154996,-0.014564492
t_8dc5e61b-83bc-4667-97f5-e0054152d7ae,245.2666626,1985,94.26853935,0.515419602,0.601267457,0.592969179,0.774514377,8.424389839,0.368555337,1.00636816,4.72E-07,0,0.078292497,-15.20899963,0.948453605,major,0.366274774,0.028793404,110.7450027,4,0.754027843,0.033638466,-0.055719405,0.237664148,0.162316188,0.30034548,-0.076116629,0.227657035,-0.603977501
t_c1ab9dce-d9a9-4de9-a864-435f7a078777,250.4563293,1990,98.17226173,0.005587697,0.460115284,0.390897065,0.600507677,5.904754639,0.889859498,0.973553121,0.03805038,0,0.256680667,-3.779999971,0.866161644,major,0.094720468,0.031775035,110.2200012,4,0.438323736,0.09096843,0.103641041,0.036069203,-0.281324446,0.356725067,0.121140555,-0.132407635,-0.233709201
t_f98bd946-a572-42ee-856f-9b449bb7530e,245.8399963,1988,96.33846794,0.013527547,0.494381219,0.476818293,0.599138141,7.226546764,0.669079721,1.000328898,0.206083924,0,0.245843962,-12.06000042,0.812992156,major,0.132580057,0.041742034,148.9880066,4,0.425301701,0.115728416,-0.032768533,0.041618951,-0.127413869,0.458489686,0.131704643,-0.078441784,-0.25317499
t_bd25dff6-cd0c-43f2-a0a6-5234f595c750,521.3066406,1980,93.14985204,0.978583634,0.306270152,0.292531461,0.330727696,5.662567139,0.027865782,1.032694697,0.81417793,0,0.11766994,-29.03000069,0.10613811,major,0.937180638,0.045228522,104.2070007,4,0.155908138,0.851507545,-1.009731174,-0.661883593,0.616130173,-0.373077631,-0.74431479,0.271760017,-0.397830635
t_bce10b44-c689-4340-9dcd-e4a229192251,190.1466675,1973,95.83797624,0.006316336,0.458577722,0.442106634,0.475253493,6.927862644,0.82070297,0.927173376,2.24E-06,0,0.286055475,-9.418000221,0.31362468,major,0.485361189,0.085293233,145.0209961,4,0.80787909,0.07258486,-0.240020022,-0.120718643,0.027627498,0.708514094,-0.036894359,-0.313780904,-0.351598561
t_42721668-ee19-4ddf-9ed4-849c131fe3af,141.6933289,1969,92.29529967,0.468986511,0.266234964,0.224072635,0.377069265,4.73152113,0.476688802,0.999886632,6.19E-05,0,0.227877825,-10.74199963,0.303030312,major,0.594018161,0.035516381,83.90200043,4,0.432902455,-0.063576721,-0.573737442,0.130850315,0.720723212,0.402234614,-0.472770959,-0.001365588,-0.76964885
t_ea9ca1cd-9c7f-4249-8ebd-97137067a0bc,148.1733246,1968,94.971538,0.813934147,0.39596048,0.442637622,0.454066396,7.464792252,0.133183226,1.052633882,5.95E-05,0,0.163863838,-19.52099991,0.468493164,major,0.687382102,0.032171443,175.8309937,3,0.378621548,0.105737939,-0.371149153,-0.060078543,0.225753307,0.633555055,-0.139197573,-0.213447586,-0.746895611
t_b1801b21-5d5e-4da6-aa8c-d74ac0167bd0,236.5466766,1972,98.21742322,0.35654065,0.665459216,0.672005773,0.769519687,9.455323219,0.833101451,0.964645803,0.003808109,0,0.092381582,-8.008000374,0.678240716,major,0.339595526,0.032046027,129.1089935,4,0.8013888,0.189723849,-0.120016985,-0.137442112,-0.224394396,0.664390743,0.083281785,-0.330762058,-0.484426111
t_388de200-7257-410b-a49a-bedd5fd85093,229.8770142,1990,98.1288791,0.844166577,0.602181435,0.560720384,0.688284934,7.753586769,0.203896269,1.029367685,0.000242645,0,0.329139024,-14.93000031,0.623417735,major,0.653617382,0.030196726,95.66000366,4,0.335077852,-0.126127675,-0.107205994,0.175621867,0.573752344,0.471915871,-0.218762845,0.641228974,-0.350233108
t_35572ce7-0963-40c5-8098-b8bb220fdd2e,259.9733276,1960,93.83146255,0.759899378,0.468984574,0.548053324,0.497308969,8.763419151,0.294727266,0.996140242,0.689325571,0,0.751848102,-23.25900078,0.270788908,major,0.744713306,0.066301391,122.7559967,4,0.8313905,0.448053002,-0.979314148,0.081479385,0.558626235,0.112765439,-0.228277713,-0.31170398,0.002238305
t_a32349aa-7849-4e84-9f2a-2bef3573fc52,208.9733276,1985,98.33924617,0.025801511,0.652720451,0.627818167,0.598059595,8.603102684,0.978176475,0.879873812,0.621363342,0,0.354282886,-13.71899986,0.952380955,major,0.038296811,0.041036576,107.2480011,4,0.522471309,0.115005463,-0.045653194,0.064301245,-0.096723691,-0.108077973,0.075493462,0.047753464,0.176481977
t_8a295a80-50f2-4138-aca4-2388e82a7c27,237.5066681,1973,93.71017037,0.651325226,0.467238694,0.542647481,0.593910336,8.675486565,0.441464901,1.012478471,0.000554772,0,0.089871243,-10.39700031,0.313725501,major,0.669028103,0.053873289,136.2870026,4,0.485877872,-0.143662483,-0.373794407,0.357425809,0.249979764,0.369393408,-0.007818283,-0.411076456,-0.446330994
t_f17b1e5f-5f17-4fc3-9d53-f282861617f1,171.9066772,1977,95.21795834,0.628567517,0.624424279,0.70913887,0.724744797,10.91026783,0.239621282,1.017585397,5.01E-06,0,0.075828329,-13.12800026,0.368115932,major,0.630227983,0.052845806,137.7749939,3,0.672733128,-0.287431717,-0.079548337,0.270546257,0.801825285,0.717965066,-0.264442921,0.77333343,-0.198016852
t_b74da39e-b513-495e-bbe6-7e912399a5d2,252.6000061,1989,97.24044477,1.26E-05,0.227636129,0.211965233,0.468551278,4.939799309,0.698935151,0.919308126,0.068376154,0,0.087239198,-11.20100021,0.554929554,major,0.314712316,0.058051761,94.99700165,4,0.555044949,0.217343271,0.300220102,-0.382894278,-0.508461118,0.74414134,0.157647058,-0.317399383,0.314702094
t_5f395f25-5236-4cbd-a41d-74b65e253df7,166.4933319,1966,99.41614957,0.489301592,0.516156137,0.493305326,0.641496956,7.323616028,0.519310415,0.982718229,3.76E-06,0,0.156161308,-11.375,0.440329224,major,0.525665045,0.030082168,100.5800018,4,0.906781495,0.074863955,-0.356307149,-0.053621702,0.189310446,0.744916916,-0.094386265,-0.313939631,-0.676067948
t_f93db1ac-09e9-4620-8c6b-4b7b46ae4b8a,207.0399933,1989,95.45856924,0.768349469,0.49214378,0.61033386,0.475589216,9.833072662,0.312537909,0.978308439,1.06E-09,0,0.377761006,-12.97700024,0.108695649,major,0.832101047,0.120353386,74.14600372,3,0.621735036,-0.049522005,-0.34108755,0.073362425,0.494530171,-0.00165695,-0.465790242,0.065166175,-0.789387405
t_68edb6b5-8e69-404a-a1f7-434c29107a55,140.1600037,1950,93.81163132,0.912227452,0.066714987,0.057354469,0.155130476,3.468433619,0.001462591,1.02903986,0.442817122,0,0.08164271,-34.80899811,0.176895306,major,0.86880964,0.044585355,132.1300049,3,0.071507603,0.776336312,-1.021549463,-0.649962723,0.666474104,-0.267784119,-0.747698605,0.245651796,-0.410078704
t_cff1c0b3-69b1-4b7c-b063-cb92aa7da96b,144.2133331,1970,90.27571797,0.728022635,0.504931927,0.55187571,0.670945883,8.532902718,0.636673272,0.982295215,0.004911808,0,0.079567812,-8.626000404,0.343347639,major,0.693256557,0.042396702,111.5950012,4,0.967953742,0.046002597,-0.475772768,0.004809238,0.552628756,0.626378238,-0.181500375,0.087248139,-0.552254319
t_8a53f5c2-eb2c-430a-b0f4-3a25df89bcec,194.3233032,1985,98.16959183,0.622353554,0.294830889,0.279984415,0.344545841,5.544024944,0.5493958,1.021366715,1.20E-06,0,0.392198831,-7.828999996,0.271739125,major,0.677380204,0.034115776,122.0159988,4,0.574820518,-0.212157175,0.027863836,0.381417841,0.480755121,0.516313434,-0.168090671,0.518175602,-0.30391416
t_1db20ccb-e262-46cc-a160-40bfcff548bb,184.8000031,1985,97.35074051,0.904415607,0.356304884,0.291548908,0.465294182,5.050028801,0.41119501,1.032689095,2.99E-05,0,0.108277678,-11.23400021,0.518018007,major,0.724663436,0.026200863,85.71199799,4,0.267267019,0.107745722,-0.109957159,0.157874301,0.316135496,-0.01090375,0.062136076,0.502194762,-0.534638226
t_f4f272d8-65df-48ff-a0c9-01cc120aeee4,130.0266724,1965,99.49522038,0.632436037,0.479046464,0.623804748,0.652161419,10.25534058,0.275319099,1.024136662,3.80E-12,0,0.286553323,-12.7670002,0.418439716,major,0.607530951,0.047503062,153.2510071,4,0.773646832,-0.059103157,-0.477805763,0.109909564,0.616000712,0.467936307,-0.384021044,-0.085801795,-0.835801363
t_5203f07f-4440-4ba9-9cba-d9091927362e,173.706665,1990,97.20853627,0.563246071,0.166350558,0.135030553,0.215533823,3.985364437,0.27722472,1.026046753,0.813104987,0,0.122418754,-15.33899975,0.163265303,major,0.713221967,0.037886374,99.68399811,4,0.062545992,0.573749006,-0.745592296,-0.442632049,0.529990494,-0.272319168,-0.60086894,0.251495034,-0.408140689
t_04b7a9f9-db2f-48fd-8d97-db911d04c49c,84.29332733,1956,92.46750328,0.77146703,0.66836822,0.723444939,0.725054801,10.75050926,0.484617412,1.059581399,0.897386491,0,0.112840414,-7.934000015,0.395522386,major,0.693020403,0.038027819,114.9160004,4,0.907679737,0.278582186,-0.665316105,-0.062424954,0.588424385,0.321398646,-0.196681827,0.162083805,-0.126502499
t_6e570e3b-b2d1-4a88-992f-4db6adca0f6c,216.1999969,1987,92.99930195,0.294149458,0.340975761,0.315159947,0.304562837,5.738939285,0.701118171,0.876131177,3.34E-10,0,0.066300869,-11.90299988,0.214592278,major,0.59303844,0.062801033,151.8659973,4,0.33731699,0.228141367,0.322163433,-0.263763309,-0.489755541,0.678036034,0.163218021,-0.220415235,0.134290621
t_0ce9bc26-47a2-4ce4-906f-22d4f096710a,270.2666626,1967,97.59024967,0.802182555,0.343529612,0.300473452,0.425936878,5.421732426,0.28280893,1.043648958,0.000922107,0,0.347601175,-10.19699955,0.260526329,major,0.77146554,0.030123502,96.1269989,4,0.463013977,-0.273556799,-0.138992801,0.275260925,0.866578341,0.709382832,-0.354232103,0.78642118,-0.241348371
t_ac69293f-dab2-4921-8008-afe3c09ae135,152.2799988,1986,98.3788652,1.06E-05,0.279649526,0.248837337,0.250109255,5.104133606,0.978787184,0.903870285,0.055444896,0,0.060932033,-2.075000048,0.164948449,major,0.590470612,0.176027417,93.12200165,4,0.651206195,0.173248708,0.21737355,-0.554377735,-0.377584338,0.566658437,0.044565462,-0.308429033,0.487999856
t_1f3bf38e-22f5-4b13-ab9f-824a12aa3728,147.386673,1956,93.68520521,0.959151983,0.611480951,0.626319826,0.654314339,9.021930695,0.058658551,1.026556492,0.112478599,0,0.120436326,-17.37400055,0.263157904,major,0.855251074,0.051883787,91.43499756,4,0.516457677,0.172960132,-0.52771318,-0.508093953,0.58255136,0.215034083,-0.565109372,0.222373381,-0.649325967
t_edfa191d-dc88-4d32-8a06-f5f22865e263,135.9333344,1963,97.2947016,0.79556942,0.326048106,0.298486084,0.442230254,5.576683044,0.298662931,1.016111374,2.33E-07,0,0.136892706,-10.52400017,0.244239628,major,0.775920212,0.031698249,110.7590027,4,0.472403377,-0.104076952,-0.456295341,0.09845677,0.628543973,0.377606332,-0.436128557,-0.004709824,-0.747109711
t_03c00129-d1f3-4386-af29-564369fa8133,94.53333282,1957,97.1921164,0.836914361,0.288629144,0.288051128,0.31299299,5.742708683,0.34309721,1.003599763,3.03E-08,0,0.516676784,-12.25399971,0.211678833,major,0.81298089,0.031200789,97.70999908,4,0.394032508,0.108730406,-0.667403162,-0.033231217,0.724213719,0.295262218,-0.594768822,0.001052984,-0.825010717
t_d7f1d577-0635-41db-9c7f-e5a6d3740b14,201.4266663,1963,94.7136371,0.780982494,0.445005178,0.475809544,0.477776915,7.648645878,0.160011202,1.03718257,1.98E-05,0,0.087558582,-18.78100014,0.287356317,major,0.747594357,0.043585584,128.2079926,5,0.27548191,-0.014149919,-0.425337732,0.000948276,0.458082467,0.694288671,-0.247142002,-0.117223278,-0.689567804
t_562612e3-fe8b-4dca-ab83-11524c0c5ca6,201.613327,1973,95.1284106,0.762164295,0.398231953,0.400115937,0.412107259,6.726382256,0.709694207,0.955536604,5.82E-12,0,0.717855573,-8.552000046,0.363999993,major,0.701922476,0.03601091,164.9929962,4,0.834402144,0.090122171,-0.33206442,0.042471677,0.029945808,0.522966146,0.039797101,-0.421695858,-0.327565134
t_1c6051fa-582c-4836-a9a6-f358f582253c,189.8666687,1958,98.34465995,0.813130498,0.322258264,0.302590817,0.463394463,5.692026615,0.350910306,1.024765134,6.03E-06,0,0.272827387,-9.553999901,0.279411763,major,0.768254101,0.030279165,101.0970001,4,0.570853055,-0.22895965,-0.186566591,0.190138564,0.857173383,0.66693759,-0.386717111,0.751429379,-0.275405467
t_eb7f8321-7896-42d8-a7d7-73e986cb0da6,181.5599976,1972,95.0983083,0.00180612,0.287147671,0.286846787,0.367127001,5.734779835,0.503993094,1.026257753,0.006941579,0,0.075336695,-9.880000114,0.188311681,major,0.573951721,0.030626398,118.0839996,4,0.278188229,-0.008257464,-0.406342357,0.069617413,0.256064445,0.537522674,-0.098393098,-0.305284083,-0.33363694
t_05975073-e4a9-4907-b988-27bdda6044f9,848.1066895,1980,93.37738365,5.93E-05,0.216280743,0.165601566,0.171455368,3.945006609,0.977043092,0.81276387,0.291890204,0,0.171552777,-9.862000465,0.203368679,major,0.563303411,0.099757254,143.5769958,4,0.118966863,0.170301005,0.000465727,-0.442007452,-0.250144869,0.629653633,0.029845694,-0.276247531,0.223576322
t_75e39cbe-eefa-4044-8bb0-0f2bd179a4f3,225.6533356,1987,95.85352115,0.044922054,0.451982439,0.431198001,0.664615214,6.79067564,0.831558645,0.946753263,0.000123962,0,0.172186419,-4.763999939,0.789610386,major,0.152121305,0.045641966,121.3410034,4,0.716440022,0.150105283,0.048563417,-0.063906252,-0.340759903,0.49351868,0.145903811,-0.283928722,-0.256436527
t_74681227-9717-4624-bfa6-770301529947,275.904541,1987,92.67342963,0.108289026,0.5664711,0.553142309,0.522782922,7.977981091,0.726685703,0.984648526,6.69E-05,0,0.175213724,-4.255000114,0.18965517,major,0.578093946,0.029194381,97.47299957,4,0.513139963,0.013490506,0.022244541,0.226307184,-0.007831445,0.550989747,0.125757083,0.016344588,-0.318486273
t_11014b1f-fde2-40f0-9546-a2fca583086b,211.1733246,1969,96.67866443,0.462084144,0.434383065,0.57496959,0.514695466,9.562438011,0.152565479,1.022439837,0.010119756,0,0.138916552,-17.1590004,0.180803567,major,0.665058076,0.048576012,149.8840027,3,0.363521427,-0.05859454,-0.606845915,0.320618957,0.453791708,0.407913893,-0.118497469,-0.403014004,-0.41615355
t_1602fd2e-0c6f-4612-a6ea-b34ee1f22a56,287.2000122,1981,99.26894812,0.083953939,0.423386246,0.351863354,0.495373517,5.519524574,0.968368351,0.949810565,0.00027894,0,0.809704125,-4.282000065,0.299363047,major,0.498969138,0.043998454,109.3639984,4,0.548538387,0.151166484,-0.049387414,-0.037223373,-0.212182879,0.71499747,0.103804521,-0.337429225,-0.377297074
t_20d75f38-5141-4d79-b98e-02aca5b12ab3,278.1733398,1986,93.5257367,0.00671653,0.769098103,0.790080786,0.70620662,11.34504604,0.675972939,0.969475687,0.002668116,0,0.058134329,-12.72399998,0.940898359,major,0.042060178,0.071480744,104.0490036,4,0.929613471,-0.109470807,0.014882124,0.234008044,-0.056405958,0.065915018,0.065372333,-0.130154029,-0.147160247
t_0d7769cd-dc8b-4ee7-a3e6-632033fe8885,343.9333191,1980,94.16178524,0.036280662,0.404175967,0.334750772,0.447271377,5.390444756,0.590186477,0.989153147,0.525502443,0,0.971043527,-10.22399998,0.286324799,major,0.50529623,0.03048218,92.56900024,4,0.327286184,0.111012258,-0.141302571,-0.234473512,-0.056839351,0.385017544,0.012314586,-0.130237475,-0.065081105
t_c306c5cf-9a67-4d6d-8724-53ed19f562f3,225.7599945,1987,95.41709253,0.138557851,0.610526621,0.591394961,0.734104097,8.293783188,0.729580104,0.99087286,0.133822292,0,0.072597839,-8.107999802,0.897727251,major,0.121774361,0.027366983,138.6880035,4,0.736861348,0.042558197,-0.028323714,0.257899821,0.008089212,0.145178005,0.056119204,0.094788857,-0.26873219
t_fdd9fc10-7cc0-4ffc-a392-85ec1373ed76,171.0133362,1970,99.69200473,0.124106929,0.359728605,0.356460333,0.601304471,6.304610729,0.682568669,0.969159007,2.82E-07,0,0.224466965,-11.6619997,0.635179162,major,0.272485584,0.039920855,127.0090027,4,0.930816114,0.100725956,-0.278151274,0.037008423,0.013827297,0.680209219,-0.004559595,-0.356481493,-0.516814172
t_8d34912d-190c-4eb6-ae1f-716cd17fa19b,124.0666733,1956,96.53998895,0.586298823,0.680786669,0.670332551,0.563496053,9.235432625,0.323869854,1.020512342,1.17E-05,0,0.342089832,-11.56900024,0.213235289,major,0.693810105,0.026366254,77.61699677,4,0.802134633,0.341878951,-0.746439397,-0.102735139,0.654179335,0.261682957,-0.404136032,0.124099821,-0.47821328
t_104d7895-0b14-4da3-9057-54271dfef1ff,244.3733368,1981,96.52918873,0.993708074,0.394702643,0.445616692,0.462481916,7.523971081,0.023653535,1.040596008,0.870990872,0,0.071261019,-31.87000084,0.131707311,major,0.93310982,0.043632194,115.3779984,4,0.330435336,0.833536088,-1.010246277,-0.579340398,0.57412076,-0.365252286,-0.639696896,0.174613848,-0.283565968
t_c00fded3-2b63-4660-a962-cc0439c2ff48,262.4666748,1953,94.34591814,0.952863872,0.62865746,0.666397452,0.578596354,9.74459362,0.088873282,1.060560465,0.007060325,0,0.086995438,-17.9829998,0.14176245,major,0.906785905,0.054647647,67.52999878,4,0.223945811,0.445599616,-1.041131735,0.046446811,0.705790997,0.108125217,-0.347340703,-0.181363255,-0.082494214
t_e432417e-4830-49ce-9abf-c7dc95c5930a,386,1971,98.47748899,0.292739123,0.65637064,0.678091764,0.575599194,9.707336426,0.331201792,0.998044193,0.06340348,0,0.19445385,-14.68599987,0.145631075,major,0.638608813,0.042937901,75.5759964,4,0.324414641,0.206908554,-0.510654867,-0.029667161,0.276569724,0.507565141,-0.154238433,-0.223809794,-0.560017884
t_081b193b-03bd-4c30-9255-b127ed5d2ad5,420.9599915,1988,99.88255182,0.316179186,0.515670061,0.582651198,0.610766351,9.042778015,0.478428692,0.997225761,2.90E-09,0,0.06770169,-13.73700047,0.565752149,major,0.379829228,0.144898027,171.2879944,4,0.74186945,-0.343923658,-0.051334385,0.554167807,0.156990901,-0.077183641,0.035464283,-0.240799263,-0.319692731
t_54d2314e-f202-4fc1-93d8-a0445b2542f7,178.9066772,1973,94.27611639,0.023252418,0.580453932,0.612325013,0.663263977,9.04197979,0.589847088,0.955073595,0.008202797,0,0.067526057,-13.01599979,0.29126215,major,0.501423001,0.148819089,81.76200104,4,0.861993611,0.031616114,-0.134248212,-0.145463616,0.079480574,0.409984708,-0.1291866,0.006731086,-0.474969983
t_4a3bf11f-846e-493e-9737-2157f36da6bf,687.333313,1975,97.9015614,0.48825264,0.266755104,0.237353787,0.271995336,5.017102242,0.664313555,0.985887349,0.147592634,0,0.337538749,-7.328999996,0.216946676,major,0.652519405,0.042609718,141.8600006,4,0.224761948,0.191805467,-0.245189711,-0.13758032,-0.025837628,0.320408136,-0.028806642,-0.233069032,-0.206036299
t_a55f8588-b36e-490f-b399-977924cf5f06,1163.666626,1990,95.28717143,0.679683745,0.170290142,0.128500193,0.133461565,3.664584398,0.074378476,1.040571451,0.477268636,0,0.142926216,-24.85300064,0.104509667,major,0.794944286,0.044801146,82.86000061,3,0.044763945,0.756119251,-0.883253694,-0.631274521,0.530657768,-0.231407076,-0.659931183,0.225850254,-0.391876221
t_39304bca-1e48-4885-8874-29d94b776f6b,200.1600037,1970,90.11216741,0.330002815,0.252198845,0.269687414,0.349528223,5.731041908,0.326337308,1.038316488,0.916391194,0,0.041612979,-10.36600018,0.182108626,major,0.623637795,0.031205064,114.0569992,4,0.208260536,0.121916324,-0.717950702,0.165189207,0.620251834,0.287987471,-0.176242724,-0.059203297,-0.374525785
t_7ef14e30-2743-41de-a9a3-2dfc0fd73840,188.0399933,1977,99.31789732,0.420838296,0.394938976,0.346413553,0.457091898,5.763278484,0.610770285,0.983012259,4.70E-07,0,0.223148957,-5.532000065,0.280898869,major,0.589156747,0.028970804,99.83999634,4,0.540642381,0.110262156,-0.147872254,-0.086621135,-0.149486914,0.63550669,0.048333257,-0.349996358,-0.428316146
t_e1dd675b-fef5-40f4-a210-bd19ee27daf8,316.0133362,1975,98.32087051,0.575535417,0.461202115,0.567745268,0.462526947,9.20704937,0.62822777,0.943631887,0.000437633,0,0.947145104,-8.572999954,0.274534166,major,0.654805958,0.33197391,174.6670074,4,0.643243432,0.06722232,-0.681942344,0.082918413,0.531751692,0.477380544,-0.264630824,-0.331331968,-0.529043078
t_d5b1dea9-a6fa-4812-adef-920336e829e5,163.1066742,1965,99.91934656,0.006824149,0.460657567,0.451988101,0.590043306,7.088532925,0.640847325,0.989247978,2.46E-10,0,0.055264041,-9.687000275,0.387900352,major,0.432846695,0.041583527,120.7730026,4,0.792084813,-0.022061281,-0.297874659,0.111121826,0.094306782,0.630518138,-0.033333689,-0.400632054,-0.50307405
t_8dcab3c8-12cb-4da7-80a0-f2c2139766a6,131.5333252,1987,91.36738784,0.980050206,0.50443089,0.453770161,0.526328206,6.680265427,0.29624784,0.986185968,0.317133009,0,0.093076929,-15.6239996,0.243654817,major,0.875373185,0.031788368,105.3519974,4,0.457197785,0.682868659,-0.96849227,-0.710944533,0.739410162,-0.228542954,-0.899646759,0.341064751,-0.6693241
t_c6e6b393-75f6-49a9-82cc-ea2a2a693be3,222.706665,1979,96.05408358,0.179617643,0.338987887,0.290750474,0.330764651,5.271029949,0.965526462,0.887070358,9.84E-05,0,0.352478206,-5.978000164,0.357438028,major,0.471777707,0.086543351,152.1860046,4,0.693257749,0.15732564,-0.015313399,-0.204178482,-0.313403726,0.627075851,0.12332429,-0.280805171,-0.111438833
t_035f6f46-516e-46e6-93fb-ce24151469c8,244.2133331,1984,91.93298646,0.708411634,0.309520364,0.276845545,0.489057004,5.332144737,0.529666305,1.014645219,1.15E-07,0,0.404501051,-8.517000198,0.549382687,major,0.593676269,0.028991885,137.4839935,4,0.223711371,-0.09023314,-0.001846729,0.201300263,0.353283733,0.318019837,-0.017759938,0.550153494,-0.464736283
t_bb5fe39a-e4be-4382-b42a-a4dc7aec4d74,232.1333313,1971,99.07408094,0.110628799,0.275118768,0.266806453,0.249986351,5.491715908,0.70998317,0.976305246,0.003505579,0,0.220111609,-8.484999657,0.278074861,major,0.516437113,0.070786551,172.2700043,4,0.566325486,0.150374979,-0.348675132,0.174899846,0.036242235,0.31386742,0.0249019,-0.35284704,-0.486774564
t_c3af1ce7-24bf-40fc-869a-97d97ca18294,100.1600037,1964,98.01202924,0.420431733,0.550839007,0.546804309,0.600641012,8.009440422,0.729269624,0.961095393,1.45E-06,0,0.164570823,-9.345999718,0.287037045,major,0.585268736,0.039548777,79.51999664,4,0.971828282,0.002728226,-0.351232737,-0.016444789,0.275859535,0.816137373,-0.167904004,-0.256336004,-0.669939995
t_f9efc8f4-db73-4f99-bd1c-005959c16fc1,301.1333313,1985,98.80473808,0.213059723,0.653737843,0.607362509,0.682415426,8.14999485,0.474996895,0.984309793,0.000158612,0,0.074008085,-14.54899979,0.764872551,major,0.22436507,0.029426981,82.96600342,4,0.441219628,0.143856689,-0.243576273,0.33114475,0.052136861,0.171246782,0.071214214,-0.175291494,-0.395235062
t_aa8aff6e-db8c-4b70-b2ba-3177e5110409,382.3333435,1976,96.75108944,0.62617141,0.662620544,0.705764413,0.685678482,10.3341198,0.633087873,0.968895376,0.142596453,0,0.120188959,-11.14000034,0.373937666,major,0.626116872,0.039236344,128.1490021,4,0.708927631,0.046646677,-0.549537361,0.304599732,0.350415677,0.10953217,-0.048016474,-0.26700899,-0.092993081
t_7345e2b8-5f72-440f-a0fc-81bf7e8996f2,295,1976,99.27108404,0.545341372,0.470771313,0.651709855,0.703223169,11.03381443,0.580418766,0.982873142,1.52E-07,0,0.99185431,-7.302999973,0.308089495,major,0.622951567,0.141968384,134.3820038,4,0.856393039,-0.224228814,-0.28085342,0.184648782,0.199369133,0.500449777,0.065484241,-0.360677183,-0.224963427
